qid,metric,value,Method
80155,P@10,0.2,BM25
80155,nDCG@10,0.30837578446957226,BM25
80155,nDCG@20,0.3384649237019889,BM25
80256,AP,0.41666666666666663,BM25
80256,RR,0.5,BM25
80256,P@1,0.0,BM25
80256,P@5,0.2,BM25
80256,P@10,0.2,BM25
80256,nDCG@10,0.6052602440527057,BM25
80256,nDCG@20,0.6052602440527057,BM25
80337,AP,0.4,BM25
80337,RR,1.0,BM25
80337,P@1,1.0,BM25
80337,P@5,0.4,BM25
80337,P@10,0.2,BM25
80337,nDCG@10,0.6977088978213474,BM25
80337,nDCG@20,0.6977088978213474,BM25
80434,AP,0.0,BM25
80434,RR,0.0,BM25
80434,P@1,0.0,BM25
80434,P@5,0.0,BM25
80434,P@10,0.0,BM25
80434,nDCG@10,0.0,BM25
80434,nDCG@20,0.0,BM25
80442,AP,0.0,BM25
80442,RR,0.0,BM25
80442,P@1,0.0,BM25
80442,P@5,0.0,BM25
80442,P@10,0.0,BM25
80442,nDCG@10,0.0,BM25
80442,nDCG@20,0.0,BM25
80511,AP,0.00980392156862745,BM25
80511,RR,0.058823529411764705,BM25
80511,P@1,0.0,BM25
80511,P@5,0.0,BM25
80511,P@10,0.0,BM25
80511,nDCG@10,0.0,BM25
80511,nDCG@20,0.03803729728572413,BM25
80515,AP,0.2707991242474001,BM25
80515,RR,0.5,BM25
80515,P@1,0.0,BM25
80515,P@5,0.4,BM25
80515,P@10,0.2,BM25
80515,nDCG@10,0.21319526777678158,BM25
80515,nDCG@20,0.21319526777678158,BM25
80554,AP,0.25,BM25
80554,RR,1.0,BM25
80554,P@1,1.0,BM25
80554,P@5,0.2,BM25
80554,P@10,0.2,BM25
80554,nDCG@10,0.5190857628393503,BM25
80554,nDCG@20,0.5190857628393503,BM25
80643,AP,0.5857142857142856,BM25
80643,RR,1.0,BM25
80643,P@1,1.0,BM25
80643,P@5,0.4,BM25
80643,P@10,0.4,BM25
80643,nDCG@10,0.7907255670724324,BM25
80643,nDCG@20,0.7907255670724324,BM25
80659,AP,0.75,BM25
80659,RR,1.0,BM25
80659,P@1,1.0,BM25
80659,P@5,0.6,BM25
80659,P@10,0.3,BM25
80659,nDCG@10,0.6421347176109026,BM25
80659,nDCG@20,0.6421347176109026,BM25
80674,AP,0.0,BM25
80674,RR,0.0,BM25
80674,P@1,0.0,BM25
80674,P@5,0.0,BM25
80674,P@10,0.0,BM25
80674,nDCG@10,0.0,BM25
80674,nDCG@20,0.0,BM25
80713,AP,0.5664502164502164,BM25
80713,RR,1.0,BM25
80713,P@1,1.0,BM25
80713,P@5,0.6,BM25
80713,P@10,0.4,BM25
80713,nDCG@10,0.6648784145232537,BM25
80713,nDCG@20,0.6648784145232537,BM25
80722,AP,0.022727272727272728,BM25
80722,RR,0.045454545454545456,BM25
80722,P@1,0.0,BM25
80722,P@5,0.0,BM25
80722,P@10,0.0,BM25
80722,nDCG@10,0.0,BM25
80722,nDCG@20,0.0,BM25
80768,AP,1.0,BM25
80768,RR,1.0,BM25
80768,P@1,1.0,BM25
80768,P@5,0.8,BM25
80768,P@10,0.4,BM25
80768,nDCG@10,0.8282809531097817,BM25
80768,nDCG@20,0.8282809531097817,BM25
80823,AP,0.1111111111111111,BM25
80823,RR,0.3333333333333333,BM25
80823,P@1,0.0,BM25
80823,P@5,0.2,BM25
80823,P@10,0.1,BM25
80823,nDCG@10,0.07821312100379275,BM25
80823,nDCG@20,0.07821312100379275,BM25
80957,AP,0.0,BM25
80957,RR,0.0,BM25
80957,P@1,0.0,BM25
80957,P@5,0.0,BM25
80957,P@10,0.0,BM25
80957,nDCG@10,0.0,BM25
80957,nDCG@20,0.0,BM25
81013,AP,0.5,BM25
81013,RR,1.0,BM25
81013,P@1,1.0,BM25
81013,P@5,0.4,BM25
81013,P@10,0.2,BM25
81013,nDCG@10,0.8636064746582501,BM25
81013,nDCG@20,0.8636064746582501,BM25
81124,AP,0.8,BM25
81124,RR,1.0,BM25
81124,P@1,1.0,BM25
81124,P@5,0.8,BM25
81124,P@10,0.4,BM25
81124,nDCG@10,0.9218235822624828,BM25
81124,nDCG@20,0.9218235822624828,BM25
81140,AP,0.875,BM25
81140,RR,1.0,BM25
81140,P@1,1.0,BM25
81140,P@5,1.0,BM25
81140,P@10,0.7,BM25
81140,nDCG@10,0.7628607758534269,BM25
81140,nDCG@20,0.7628607758534269,BM25
81156,AP,0.8555555555555555,BM25
81156,RR,1.0,BM25
81156,P@1,1.0,BM25
81156,P@5,0.8,BM25
81156,P@10,0.5,BM25
81156,nDCG@10,0.9270731116869881,BM25
81156,nDCG@20,0.9699919751110605,BM25
81157,AP,0.0,BM25
81157,RR,0.0,BM25
81157,P@1,0.0,BM25
81157,P@5,0.0,BM25
81157,P@10,0.0,BM25
81157,nDCG@10,0.0,BM25
81157,nDCG@20,0.0,BM25
81210,AP,0.8782627865961198,BM25
81210,RR,1.0,BM25
81210,P@1,1.0,BM25
81210,P@5,0.8,BM25
81210,P@10,0.9,BM25
81210,nDCG@10,0.7761402109730982,BM25
81210,nDCG@20,0.7761402109730982,BM25
81326,AP,1.0,BM25
81326,RR,1.0,BM25
81326,P@1,1.0,BM25
81326,P@5,0.8,BM25
81326,P@10,0.4,BM25
81326,nDCG@10,0.8326308694800871,BM25
81326,nDCG@20,0.8326308694800871,BM25
81352,AP,0.0,BM25
81352,RR,0.0,BM25
81352,P@1,0.0,BM25
81352,P@5,0.0,BM25
81352,P@10,0.0,BM25
81352,nDCG@10,0.0,BM25
81352,nDCG@20,0.0,BM25
81455,AP,0.1111111111111111,BM25
81455,RR,0.3333333333333333,BM25
81455,P@1,0.0,BM25
81455,P@5,0.2,BM25
81455,P@10,0.1,BM25
81455,nDCG@10,0.12103812696590094,BM25
81455,nDCG@20,0.12103812696590094,BM25
81496,AP,0.47679738562091495,BM25
81496,RR,1.0,BM25
81496,P@1,1.0,BM25
81496,P@5,0.4,BM25
81496,P@10,0.4,BM25
81496,nDCG@10,0.7095249923759481,BM25
81496,nDCG@20,0.7392543296549258,BM25
81540,AP,0.04962962962962963,BM25
81540,RR,0.06666666666666667,BM25
81540,P@1,0.0,BM25
81540,P@5,0.0,BM25
81540,P@10,0.0,BM25
81540,nDCG@10,0.0,BM25
81540,nDCG@20,0.11162363377628065,BM25
81577,AP,0.3333333333333333,BM25
81577,RR,1.0,BM25
81577,P@1,1.0,BM25
81577,P@5,0.2,BM25
81577,P@10,0.1,BM25
81577,nDCG@10,0.46927872602275644,BM25
81577,nDCG@20,0.46927872602275644,BM25
81687,AP,0.16666666666666666,BM25
81687,RR,0.5,BM25
81687,P@1,0.0,BM25
81687,P@5,0.2,BM25
81687,P@10,0.1,BM25
81687,nDCG@10,0.49186387954915173,BM25
81687,nDCG@20,0.49186387954915173,BM25
81872,AP,0.09143518518518517,BM25
81872,RR,0.25,BM25
81872,P@1,0.0,BM25
81872,P@5,0.2,BM25
81872,P@10,0.1,BM25
81872,nDCG@10,0.06540868308216588,BM25
81872,nDCG@20,0.14220345676735272,BM25
81877,AP,1.0,BM25
81877,RR,1.0,BM25
81877,P@1,1.0,BM25
81877,P@5,0.6,BM25
81877,P@10,0.3,BM25
81877,nDCG@10,0.8174935137996165,BM25
81877,nDCG@20,0.8174935137996165,BM25
81922,AP,0.1668823326432022,BM25
81922,RR,0.16666666666666666,BM25
81922,P@1,0.0,BM25
81922,P@5,0.0,BM25
81922,P@10,0.3,BM25
81922,nDCG@10,0.2955150828976532,BM25
81922,nDCG@20,0.2955150828976532,BM25
82005,AP,0.0,BM25
82005,RR,0.0,BM25
82005,P@1,0.0,BM25
82005,P@5,0.0,BM25
82005,P@10,0.0,BM25
82005,nDCG@10,0.0,BM25
82005,nDCG@20,0.0,BM25
82028,AP,0.9682539682539683,BM25
82028,RR,1.0,BM25
82028,P@1,1.0,BM25
82028,P@5,1.0,BM25
82028,P@10,0.7,BM25
82028,nDCG@10,0.870995325481957,BM25
82028,nDCG@20,0.870995325481957,BM25
82110,AP,0.2,BM25
82110,RR,1.0,BM25
82110,P@1,1.0,BM25
82110,P@5,0.2,BM25
82110,P@10,0.1,BM25
82110,nDCG@10,0.13869012617430843,BM25
82110,nDCG@20,0.13869012617430843,BM25
82127,AP,0.009523809523809523,BM25
82127,RR,0.06666666666666667,BM25
82127,P@1,0.0,BM25
82127,P@5,0.0,BM25
82127,P@10,0.0,BM25
82127,nDCG@10,0.0,BM25
82127,nDCG@20,0.10135328053621392,BM25
82210,AP,0.30402930402930406,BM25
82210,RR,1.0,BM25
82210,P@1,1.0,BM25
82210,P@5,0.4,BM25
82210,P@10,0.3,BM25
82210,nDCG@10,0.46555901459531807,BM25
82210,nDCG@20,0.49196383289806406,BM25
82388,AP,0.05555555555555555,BM25
82388,RR,0.3333333333333333,BM25
82388,P@1,0.0,BM25
82388,P@5,0.2,BM25
82388,P@10,0.1,BM25
82388,nDCG@10,0.21226838189890235,BM25
82388,nDCG@20,0.21226838189890235,BM25
82405,AP,0.08333333333333333,BM25
82405,RR,0.3333333333333333,BM25
82405,P@1,0.0,BM25
82405,P@5,0.2,BM25
82405,P@10,0.1,BM25
82405,nDCG@10,0.2575785703353275,BM25
82405,nDCG@20,0.2575785703353275,BM25
82408,AP,0.041666666666666664,BM25
82408,RR,0.125,BM25
82408,P@1,0.0,BM25
82408,P@5,0.0,BM25
82408,P@10,0.1,BM25
82408,nDCG@10,0.13249650743056282,BM25
82408,nDCG@20,0.13249650743056282,BM25
82423,AP,1.0,BM25
82423,RR,1.0,BM25
82423,P@1,1.0,BM25
82423,P@5,0.8,BM25
82423,P@10,0.4,BM25
82423,nDCG@10,0.8963753390648908,BM25
82423,nDCG@20,0.8963753390648908,BM25
82469,AP,0.0625,BM25
82469,RR,0.5,BM25
82469,P@1,0.0,BM25
82469,P@5,0.2,BM25
82469,P@10,0.1,BM25
82469,nDCG@10,0.06540842997595343,BM25
82469,nDCG@20,0.06540842997595343,BM25
82585,AP,0.0,BM25
82585,RR,0.0,BM25
82585,P@1,0.0,BM25
82585,P@5,0.0,BM25
82585,P@10,0.0,BM25
82585,nDCG@10,0.0,BM25
82585,nDCG@20,0.0,BM25
82728,AP,0.9666666666666666,BM25
82728,RR,1.0,BM25
82728,P@1,1.0,BM25
82728,P@5,0.8,BM25
82728,P@10,0.5,BM25
82728,nDCG@10,0.7357481097999458,BM25
82728,nDCG@20,0.7357481097999458,BM25
82808,AP,0.41572817161052456,BM25
82808,RR,1.0,BM25
82808,P@1,1.0,BM25
82808,P@5,0.8,BM25
82808,P@10,0.4,BM25
82808,nDCG@10,0.5345846003138318,BM25
82808,nDCG@20,0.606911451441531,BM25
82818,AP,0.8333333333333333,BM25
82818,RR,1.0,BM25
82818,P@1,1.0,BM25
82818,P@5,0.4,BM25
82818,P@10,0.2,BM25
82818,nDCG@10,0.9197207891481876,BM25
82818,nDCG@20,0.9197207891481876,BM25
82860,AP,0.6875,BM25
82860,RR,1.0,BM25
82860,P@1,1.0,BM25
82860,P@5,0.6,BM25
82860,P@10,0.3,BM25
82860,nDCG@10,0.9100979156052266,BM25
82860,nDCG@20,0.9100979156052266,BM25
82983,AP,0.0,BM25
82983,RR,0.0,BM25
82983,P@1,0.0,BM25
82983,P@5,0.0,BM25
82983,P@10,0.0,BM25
82983,nDCG@10,0.0,BM25
82983,nDCG@20,0.0,BM25
82993,AP,0.6666666666666666,BM25
82993,RR,1.0,BM25
82993,P@1,1.0,BM25
82993,P@5,0.4,BM25
82993,P@10,0.2,BM25
82993,nDCG@10,0.7653606369886217,BM25
82993,nDCG@20,0.7653606369886217,BM25
83036,AP,0.0,BM25
83036,RR,0.0,BM25
83036,P@1,0.0,BM25
83036,P@5,0.0,BM25
83036,P@10,0.0,BM25
83036,nDCG@10,0.0,BM25
83036,nDCG@20,0.0,BM25
83048,AP,0.0,BM25
83048,RR,0.0,BM25
83048,P@1,0.0,BM25
83048,P@5,0.0,BM25
83048,P@10,0.0,BM25
83048,nDCG@10,0.0,BM25
83048,nDCG@20,0.0,BM25
83054,AP,0.07142857142857142,BM25
83054,RR,0.14285714285714285,BM25
83054,P@1,0.0,BM25
83054,P@5,0.0,BM25
83054,P@10,0.1,BM25
83054,nDCG@10,0.27541155237618664,BM25
83054,nDCG@20,0.27541155237618664,BM25
83121,AP,0.7291666666666666,BM25
83121,RR,1.0,BM25
83121,P@1,1.0,BM25
83121,P@5,0.6,BM25
83121,P@10,0.4,BM25
83121,nDCG@10,0.6650829988162142,BM25
83121,nDCG@20,0.6650829988162142,BM25
83172,AP,0.016666666666666666,BM25
83172,RR,0.05,BM25
83172,P@1,0.0,BM25
83172,P@5,0.0,BM25
83172,P@10,0.0,BM25
83172,nDCG@10,0.0,BM25
83172,nDCG@20,0.05511356093628008,BM25
83243,AP,0.041666666666666664,BM25
83243,RR,0.3333333333333333,BM25
83243,P@1,0.0,BM25
83243,P@5,0.2,BM25
83243,P@10,0.1,BM25
83243,nDCG@10,0.057370213507401145,BM25
83243,nDCG@20,0.057370213507401145,BM25
83244,AP,0.356060606060606,BM25
83244,RR,1.0,BM25
83244,P@1,1.0,BM25
83244,P@5,0.4,BM25
83244,P@10,0.2,BM25
83244,nDCG@10,0.2747710149421231,BM25
83244,nDCG@20,0.2747710149421231,BM25
83255,AP,1.0,BM25
83255,RR,1.0,BM25
83255,P@1,1.0,BM25
83255,P@5,0.2,BM25
83255,P@10,0.1,BM25
83255,nDCG@10,1.0,BM25
83255,nDCG@20,1.0,BM25
83397,AP,0.59375,BM25
83397,RR,1.0,BM25
83397,P@1,1.0,BM25
83397,P@5,0.4,BM25
83397,P@10,0.3,BM25
83397,nDCG@10,0.9098388271259839,BM25
83397,nDCG@20,0.9098388271259839,BM25
83439,AP,0.7066666666666667,BM25
83439,RR,1.0,BM25
83439,P@1,1.0,BM25
83439,P@5,0.4,BM25
83439,P@10,0.2,BM25
83439,nDCG@10,0.5525004989384911,BM25
83439,nDCG@20,0.5525004989384911,BM25
83593,AP,0.0,BM25
83593,RR,0.0,BM25
83593,P@1,0.0,BM25
83593,P@5,0.0,BM25
83593,P@10,0.0,BM25
83593,nDCG@10,0.0,BM25
83593,nDCG@20,0.0,BM25
83636,AP,0.005952380952380952,BM25
83636,RR,0.03571428571428571,BM25
83636,P@1,0.0,BM25
83636,P@5,0.0,BM25
83636,P@10,0.0,BM25
83636,nDCG@10,0.0,BM25
83636,nDCG@20,0.0,BM25
83655,AP,0.2333333333333333,BM25
83655,RR,0.5,BM25
83655,P@1,0.0,BM25
83655,P@5,0.4,BM25
83655,P@10,0.2,BM25
83655,nDCG@10,0.2115255974074889,BM25
83655,nDCG@20,0.2115255974074889,BM25
83674,AP,1.0,BM25
83674,RR,1.0,BM25
83674,P@1,1.0,BM25
83674,P@5,1.0,BM25
83674,P@10,0.6,BM25
83674,nDCG@10,0.9456527260296431,BM25
83674,nDCG@20,0.9456527260296431,BM25
83772,AP,0.16666666666666666,BM25
83772,RR,1.0,BM25
83772,P@1,1.0,BM25
83772,P@5,0.2,BM25
83772,P@10,0.1,BM25
83772,nDCG@10,0.14151225459926822,BM25
83772,nDCG@20,0.14151225459926822,BM25
83783,AP,0.6833333333333333,BM25
83783,RR,1.0,BM25
83783,P@1,1.0,BM25
83783,P@5,0.6,BM25
83783,P@10,0.4,BM25
83783,nDCG@10,0.8509252015732882,BM25
83783,nDCG@20,0.8509252015732882,BM25
83947,AP,0.225,BM25
83947,RR,0.5,BM25
83947,P@1,0.0,BM25
83947,P@5,0.4,BM25
83947,P@10,0.2,BM25
83947,nDCG@10,0.2857650373872901,BM25
83947,nDCG@20,0.2857650373872901,BM25
83973,AP,0.0,BM25
83973,RR,0.0,BM25
83973,P@1,0.0,BM25
83973,P@5,0.0,BM25
83973,P@10,0.0,BM25
83973,nDCG@10,0.0,BM25
83973,nDCG@20,0.0,BM25
83974,AP,1.0,BM25
83974,RR,1.0,BM25
83974,P@1,1.0,BM25
83974,P@5,1.0,BM25
83974,P@10,0.7,BM25
83974,nDCG@10,0.7434694413598973,BM25
83974,nDCG@20,0.7434694413598973,BM25
83987,AP,0.65,BM25
83987,RR,1.0,BM25
83987,P@1,1.0,BM25
83987,P@5,0.6,BM25
83987,P@10,0.4,BM25
83987,nDCG@10,0.8975895132045493,BM25
83987,nDCG@20,0.8975895132045493,BM25
83992,AP,0.419047619047619,BM25
83992,RR,1.0,BM25
83992,P@1,1.0,BM25
83992,P@5,0.4,BM25
83992,P@10,0.3,BM25
83992,nDCG@10,0.8090257360167992,BM25
83992,nDCG@20,0.8090257360167992,BM25
84027,AP,1.0,BM25
84027,RR,1.0,BM25
84027,P@1,1.0,BM25
84027,P@5,0.4,BM25
84027,P@10,0.2,BM25
84027,nDCG@10,1.0,BM25
84027,nDCG@20,1.0,BM25
84036,AP,0.0,BM25
84036,RR,0.0,BM25
84036,P@1,0.0,BM25
84036,P@5,0.0,BM25
84036,P@10,0.0,BM25
84036,nDCG@10,0.0,BM25
84036,nDCG@20,0.0,BM25
84046,AP,0.18333333333333335,BM25
84046,RR,0.16666666666666666,BM25
84046,P@1,0.0,BM25
84046,P@5,0.0,BM25
84046,P@10,0.2,BM25
84046,nDCG@10,0.3739225156604878,BM25
84046,nDCG@20,0.3739225156604878,BM25
84088,AP,1.0,BM25
84088,RR,1.0,BM25
84088,P@1,1.0,BM25
84088,P@5,0.2,BM25
84088,P@10,0.1,BM25
84088,nDCG@10,1.0,BM25
84088,nDCG@20,1.0,BM25
84105,AP,0.0,BM25
84105,RR,0.0,BM25
84105,P@1,0.0,BM25
84105,P@5,0.0,BM25
84105,P@10,0.0,BM25
84105,nDCG@10,0.0,BM25
84105,nDCG@20,0.0,BM25
84168,AP,1.0,BM25
84168,RR,1.0,BM25
84168,P@1,1.0,BM25
84168,P@5,0.8,BM25
84168,P@10,0.4,BM25
84168,nDCG@10,1.0,BM25
84168,nDCG@20,1.0,BM25
84237,AP,0.6041666666666666,BM25
84237,RR,1.0,BM25
84237,P@1,1.0,BM25
84237,P@5,0.6,BM25
84237,P@10,0.3,BM25
84237,nDCG@10,0.5420802832028203,BM25
84237,nDCG@20,0.5420802832028203,BM25
84265,AP,1.0,BM25
84265,RR,1.0,BM25
84265,P@1,1.0,BM25
84265,P@5,1.0,BM25
84265,P@10,0.5,BM25
84265,nDCG@10,0.8117345581303789,BM25
84265,nDCG@20,0.8117345581303789,BM25
84274,AP,0.8,BM25
84274,RR,1.0,BM25
84274,P@1,1.0,BM25
84274,P@5,0.8,BM25
84274,P@10,0.4,BM25
84274,nDCG@10,0.7771770740439057,BM25
84274,nDCG@20,0.7771770740439057,BM25
84402,AP,0.6666666666666666,BM25
84402,RR,1.0,BM25
84402,P@1,1.0,BM25
84402,P@5,0.2,BM25
84402,P@10,0.2,BM25
84402,nDCG@10,0.8315546295836225,BM25
84402,nDCG@20,0.8315546295836225,BM25
84465,AP,0.0,BM25
84465,RR,0.0,BM25
84465,P@1,0.0,BM25
84465,P@5,0.0,BM25
84465,P@10,0.0,BM25
84465,nDCG@10,0.0,BM25
84465,nDCG@20,0.0,BM25
84615,AP,0.019047619047619046,BM25
84615,RR,0.06666666666666667,BM25
84615,P@1,0.0,BM25
84615,P@5,0.0,BM25
84615,P@10,0.0,BM25
84615,nDCG@10,0.0,BM25
84615,nDCG@20,0.028090332204789653,BM25
84753,AP,0.023809523809523808,BM25
84753,RR,0.07142857142857142,BM25
84753,P@1,0.0,BM25
84753,P@5,0.0,BM25
84753,P@10,0.0,BM25
84753,nDCG@10,0.0,BM25
84753,nDCG@20,0.08175144284787728,BM25
84763,AP,0.0,BM25
84763,RR,0.0,BM25
84763,P@1,0.0,BM25
84763,P@5,0.0,BM25
84763,P@10,0.0,BM25
84763,nDCG@10,0.0,BM25
84763,nDCG@20,0.0,BM25
84840,AP,0.0,BM25
84840,RR,0.0,BM25
84840,P@1,0.0,BM25
84840,P@5,0.0,BM25
84840,P@10,0.0,BM25
84840,nDCG@10,0.0,BM25
84840,nDCG@20,0.0,BM25
84847,AP,0.0,BM25
84847,RR,0.0,BM25
84847,P@1,0.0,BM25
84847,P@5,0.0,BM25
84847,P@10,0.0,BM25
84847,nDCG@10,0.0,BM25
84847,nDCG@20,0.0,BM25
84932,AP,0.3327380952380952,BM25
84932,RR,1.0,BM25
84932,P@1,1.0,BM25
84932,P@5,0.4,BM25
84932,P@10,0.4,BM25
84932,nDCG@10,0.34562135859616205,BM25
84932,nDCG@20,0.442830496895467,BM25
84951,AP,0.5,BM25
84951,RR,1.0,BM25
84951,P@1,1.0,BM25
84951,P@5,0.4,BM25
84951,P@10,0.2,BM25
84951,nDCG@10,0.3592465396400183,BM25
84951,nDCG@20,0.3592465396400183,BM25
85033,AP,0.9166666666666666,BM25
85033,RR,1.0,BM25
85033,P@1,1.0,BM25
85033,P@5,0.6,BM25
85033,P@10,0.3,BM25
85033,nDCG@10,0.9079364505194771,BM25
85033,nDCG@20,0.9079364505194771,BM25
85121,AP,0.0,BM25
85121,RR,0.0,BM25
85121,P@1,0.0,BM25
85121,P@5,0.0,BM25
85121,P@10,0.0,BM25
85121,nDCG@10,0.0,BM25
85121,nDCG@20,0.0,BM25
85122,AP,0.0,BM25
85122,RR,0.0,BM25
85122,P@1,0.0,BM25
85122,P@5,0.0,BM25
85122,P@10,0.0,BM25
85122,nDCG@10,0.0,BM25
85122,nDCG@20,0.0,BM25
85210,AP,0.9666666666666666,BM25
85210,RR,1.0,BM25
85210,P@1,1.0,BM25
85210,P@5,0.8,BM25
85210,P@10,0.5,BM25
85210,nDCG@10,0.7402652812680967,BM25
85210,nDCG@20,0.7402652812680967,BM25
85218,AP,0.6934757236227824,BM25
85218,RR,1.0,BM25
85218,P@1,1.0,BM25
85218,P@5,0.8,BM25
85218,P@10,0.4,BM25
85218,nDCG@10,0.619985380667342,BM25
85218,nDCG@20,0.8076641578743082,BM25
85275,AP,0.4527777777777778,BM25
85275,RR,0.5,BM25
85275,P@1,0.0,BM25
85275,P@5,0.8,BM25
85275,P@10,0.4,BM25
85275,nDCG@10,0.44473247593402393,BM25
85275,nDCG@20,0.44473247593402393,BM25
85403,AP,0.555871212121212,BM25
85403,RR,1.0,BM25
85403,P@1,1.0,BM25
85403,P@5,0.4,BM25
85403,P@10,0.3,BM25
85403,nDCG@10,0.39798806664906994,BM25
85403,nDCG@20,0.39798806664906994,BM25
85612,AP,1.0,BM25
85612,RR,1.0,BM25
85612,P@1,1.0,BM25
85612,P@5,0.8,BM25
85612,P@10,0.4,BM25
85612,nDCG@10,0.9747850083413906,BM25
85612,nDCG@20,0.9747850083413906,BM25
85625,AP,0.8666666666666667,BM25
85625,RR,1.0,BM25
85625,P@1,1.0,BM25
85625,P@5,0.6,BM25
85625,P@10,0.3,BM25
85625,nDCG@10,0.9803627296664921,BM25
85625,nDCG@20,0.9803627296664921,BM25
85664,AP,0.3583333333333333,BM25
85664,RR,0.3333333333333333,BM25
85664,P@1,0.0,BM25
85664,P@5,0.6,BM25
85664,P@10,0.3,BM25
85664,nDCG@10,0.4463193584407761,BM25
85664,nDCG@20,0.4463193584407761,BM25
85806,AP,0.0,BM25
85806,RR,0.0,BM25
85806,P@1,0.0,BM25
85806,P@5,0.0,BM25
85806,P@10,0.0,BM25
85806,nDCG@10,0.0,BM25
85806,nDCG@20,0.0,BM25
85811,AP,0.0,BM25
85811,RR,0.0,BM25
85811,P@1,0.0,BM25
85811,P@5,0.0,BM25
85811,P@10,0.0,BM25
85811,nDCG@10,0.0,BM25
85811,nDCG@20,0.0,BM25
85832,AP,1.0,BM25
85832,RR,1.0,BM25
85832,P@1,1.0,BM25
85832,P@5,1.0,BM25
85832,P@10,0.6,BM25
85832,nDCG@10,0.7519747748967853,BM25
85832,nDCG@20,0.7519747748967853,BM25
85869,AP,0.8055555555555555,BM25
85869,RR,1.0,BM25
85869,P@1,1.0,BM25
85869,P@5,0.8,BM25
85869,P@10,0.5,BM25
85869,nDCG@10,0.6172126703000458,BM25
85869,nDCG@20,0.6172126703000458,BM25
85899,AP,0.3333333333333333,BM25
85899,RR,1.0,BM25
85899,P@1,1.0,BM25
85899,P@5,0.2,BM25
85899,P@10,0.1,BM25
85899,nDCG@10,0.46927872602275644,BM25
85899,nDCG@20,0.46927872602275644,BM25
86107,AP,0.25,BM25
86107,RR,0.25,BM25
86107,P@1,0.0,BM25
86107,P@5,0.2,BM25
86107,P@10,0.1,BM25
86107,nDCG@10,0.43067655807339306,BM25
86107,nDCG@20,0.43067655807339306,BM25
86169,AP,0.25,BM25
86169,RR,0.5,BM25
86169,P@1,0.0,BM25
86169,P@5,0.2,BM25
86169,P@10,0.1,BM25
86169,nDCG@10,0.3868528072345416,BM25
86169,nDCG@20,0.3868528072345416,BM25
86179,AP,0.03983516483516484,BM25
86179,RR,0.125,BM25
86179,P@1,0.0,BM25
86179,P@5,0.0,BM25
86179,P@10,0.1,BM25
86179,nDCG@10,0.13523977048063002,BM25
86179,nDCG@20,0.21968814837263392,BM25
86258,AP,1.0,BM25
86258,RR,1.0,BM25
86258,P@1,1.0,BM25
86258,P@5,0.4,BM25
86258,P@10,0.2,BM25
86258,nDCG@10,0.7609096232928763,BM25
86258,nDCG@20,0.7609096232928763,BM25
86368,AP,0.0,BM25
86368,RR,0.0,BM25
86368,P@1,0.0,BM25
86368,P@5,0.0,BM25
86368,P@10,0.0,BM25
86368,nDCG@10,0.0,BM25
86368,nDCG@20,0.0,BM25
86664,AP,0.4642857142857143,BM25
86664,RR,1.0,BM25
86664,P@1,1.0,BM25
86664,P@5,0.6,BM25
86664,P@10,0.3,BM25
86664,nDCG@10,0.7537343972803214,BM25
86664,nDCG@20,0.7869817666533271,BM25
86691,AP,0.8666666666666667,BM25
86691,RR,1.0,BM25
86691,P@1,1.0,BM25
86691,P@5,0.6,BM25
86691,P@10,0.3,BM25
86691,nDCG@10,0.9469024295259745,BM25
86691,nDCG@20,0.9469024295259745,BM25
86750,AP,1.0,BM25
86750,RR,1.0,BM25
86750,P@1,1.0,BM25
86750,P@5,0.8,BM25
86750,P@10,0.4,BM25
86750,nDCG@10,1.0,BM25
86750,nDCG@20,1.0,BM25
86814,AP,0.06222222222222222,BM25
86814,RR,0.1111111111111111,BM25
86814,P@1,0.0,BM25
86814,P@5,0.0,BM25
86814,P@10,0.2,BM25
86814,nDCG@10,0.19196355051969427,BM25
86814,nDCG@20,0.19196355051969427,BM25
86834,AP,0.015151515151515152,BM25
86834,RR,0.045454545454545456,BM25
86834,P@1,0.0,BM25
86834,P@5,0.0,BM25
86834,P@10,0.0,BM25
86834,nDCG@10,0.0,BM25
86834,nDCG@20,0.0,BM25
86862,AP,0.047619047619047616,BM25
86862,RR,0.14285714285714285,BM25
86862,P@1,0.0,BM25
86862,P@5,0.0,BM25
86862,P@10,0.1,BM25
86862,nDCG@10,0.21000199575396408,BM25
86862,nDCG@20,0.21000199575396408,BM25
86867,AP,0.0,BM25
86867,RR,0.0,BM25
86867,P@1,0.0,BM25
86867,P@5,0.0,BM25
86867,P@10,0.0,BM25
86867,nDCG@10,0.0,BM25
86867,nDCG@20,0.0,BM25
86871,AP,1.0,BM25
86871,RR,1.0,BM25
86871,P@1,1.0,BM25
86871,P@5,0.4,BM25
86871,P@10,0.2,BM25
86871,nDCG@10,0.8597186998521972,BM25
86871,nDCG@20,0.8597186998521972,BM25
86910,AP,0.026077097505668934,BM25
86910,RR,0.1111111111111111,BM25
86910,P@1,0.0,BM25
86910,P@5,0.0,BM25
86910,P@10,0.1,BM25
86910,nDCG@10,0.1075125155368997,BM25
86910,nDCG@20,0.1075125155368997,BM25
86951,AP,1.0,BM25
86951,RR,1.0,BM25
86951,P@1,1.0,BM25
86951,P@5,0.8,BM25
86951,P@10,0.4,BM25
